FirstName;MiddleInitial;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;City;State;ZIP;Phone
Devin;;Miller;04/03/1947 00:00;S;M;dmiller@cohovineyard.com;50000;2;1;Partial Co;Professional;0;1;6621 Polaris Dr.;;Imperial Beach;CA;91932;278-555-0184
Karl;E;Chande;22/04/1948 00:00;M;M;kchande@cohovineyard.com;50000;2;1;Partial Co;Professional;0;2;6951 Harmony Way;;Imperial Beach;CA;91932;118-555-0118
Arthur;A;Martinez;06/05/1955 00:00;M;M;amartinez@cohovineyard.com;110000;3;4;Partial Co;Professional;1;4;9265 La Paz;;Imperial Beach;CA;91932;1 (11) 500 555-0116
Wesley;;Ma;16/11/1946 00:00;M;M;wma@cohovineyard.com;100000;2;3;Bachelors;Management;1;4;9558 Orchard View Ave.;;Imperial Beach;CA;91932;1 (11) 500 555-0175
Ian;D;Butler;27/02/1953 00:00;S;M;ibutler@cohovineyard.com;80000;4;2;Partial Co;Professional;1;2;West Park Plaza;;Irvine;CA;92614;1 (11) 500 555-0160
Barbara;E;Guo;11/05/1954 00:00;S;F;bguo@cohovineyard.com;90000;4;2;High Schoo;Professional;0;1;1239 Linnet Court;;La Jolla;CA;92806;1 (11) 500 555-0138
Bradley;;Deng;14/04/1947 00:00;M;M;bdeng@cohovineyard.com;120000;5;5;High Schoo;Management;1;4;1246 Glenside Ct.;;La Jolla;CA;92806;1 (11) 500 555-0112
Martha;B;Liu;20/05/1972 00:00;S;F;mliu@cohovineyard.com;80000;0;0;Partial Hi;Professional;1;3;2687 Gilberto;;La Jolla;CA;92806;1 (11) 500 555-0122
Kayla;;Clark;06/04/1970 00:00;M;F;kclark@cohovineyard.com;90000;0;0;Partial Hi;Professional;1;4;3255 Marsh Elder;;La Jolla;CA;92806;1 (11) 500 555-0199
Robyn;V;Serrano;07/08/1964 00:00;M;F;rserrano@cohovineyard.com;80000;4;3;Partial Co;Professional;1;1;4566 La Jolla;;La Jolla;CA;92806;533-555-0166
Corey;;Nath;13/02/1967 00:00;M;M;cnath@cohovineyard.com;70000;5;5;Bachelors;Professional;1;3;4904 Hillview Drive;;La Jolla;CA;92806;1 (11) 500 555-0162
Kenneth;;Raji;16/07/1964 00:00;S;M;kraji@cohovineyard.com;60000;4;4;Bachelors;Professional;1;3;521 Red Leaf Way;;La Jolla;CA;92806;1 (11) 500 555-0122
Nathan;;Coleman;14/02/1963 00:00;S;M;ncoleman@cohovineyard.com;60000;3;2;Bachelors;Professional;1;1;5436 Via Del Sol;;La Jolla;CA;92806;1 (11) 500 555-0165
Frank;;Ortega;19/11/1961 00:00;S;M;fortega@cohovineyard.com;50000;1;0;Partial Co;Skilled Manual;1;1;5634 Blue Ridge Drive;;La Jolla;CA;92806;1 (11) 500 555-0159
Daniel;R;Smith;09/05/1949 00:00;S;M;dsmith@cohovineyard.com;10000;2;1;High Schoo;Skilled Manual;0;2;6814 Gatewood Court;;La Jolla;CA;92806;1 (11) 500 555-0132
Victoria;A;Harris;09/01/1975 00:00;M;F;vharris@cohovineyard.com;40000;0;0;High Schoo;Skilled Manual;0;1;7226 Casa Real;;La Jolla;CA;92806;433-555-0169
Alan;;Wu;23/06/1980 00:00;S;M;awu@cohovineyard.com;30000;0;0;Partial Hi;Clerical;1;2;8168 Eaker Way;;La Jolla;CA;92806;913-555-0176
Tamara;;Zhang;06/10/1977 00:00;S;F;tzhang@cohovineyard.com;30000;0;0;Partial Hi;Clerical;1;2;8198 Mt. Whitney Dr.;;La Jolla;CA;92806;776-555-0145
William;;Garcia;03/08/1972 00:00;M;M;wgarcia@cohovineyard.com;80000;0;0;Bachelors;Management;1;1;Lake Elisnor Place;;Lake Elsinore;CA;92530;980-555-0181
Heather;A;Liu;11/02/1967 00:00;M;F;hliu@cohovineyard.com;120000;0;1;Bachelors;Management;0;4;1663 Park Glen Court;;Lakewood;CA;90712;345-555-0167
Robert;;Edwards;24/01/1968 00:00;M;M;redwards@cohovineyard.com;110000;1;1;Graduate D;Management;1;3;3284 Bynum Way;;Lakewood;CA;90712;426-555-0112
Ivan;;Srini;15/07/1979 00:00;S;M;isrini@cohovineyard.com;50000;0;0;Partial Co;Skilled Manual;1;1;3974 Diver Way;;Lakewood;CA;90712;920-555-0143
Diana;D;Blanco;25/05/1978 00:00;M;F;dblanco@cohovineyard.com;50000;0;0;Partial Co;Skilled Manual;1;1;4498 Dennis Circle;;Lakewood;CA;90712;804-555-0150
Isabella;D;Turner;25/05/1978 00:00;M;F;iturner@cohovineyard.com;50000;0;0;Partial Co;Skilled Manual;1;1;5375 Clearland Circle;;Lakewood;CA;90712;921-555-0188
Jonathon;;Blanco;20/09/1978 00:00;S;M;jblanco@cohovineyard.com;50000;0;0;Partial Co;Skilled Manual;0;1;7942 Palms;;Lakewood;CA;90712;562-555-0118
Maria;;Allen;19/10/1972 00:00;M;F;mallen@cohovineyard.com;50000;1;1;Graduate D;Skilled Manual;0;0;8115 Royal Links Ct;;Lakewood;CA;90712;336-555-0133
Claudia;T;Wang;08/07/1972 00:00;M;F;cwang@cohovineyard.com;50000;1;1;Graduate D;Skilled Manual;1;0;8210 Mines Road;;Lakewood;CA;90712;992-555-0181
Jeffery;J;Xu;03/02/1964 00:00;M;M;jxu@cohovineyard.com;110000;3;2;Bachelors;Management;1;4;9443 Oaxaca;;Lakewood;CA;90712;114-555-0184
Natalie;C;Bennett;24/02/1955 00:00;S;F;nbennett@cohovineyard.com;60000;2;0;High Schoo;Professional;1;2;Lakewood Mall;;Lakewood;CA;90712;317-555-0142
Reginald;;Jimenez;18/01/1955 00:00;S;M;rjimenez@cohovineyard.com;70000;4;3;High Schoo;Professional;0;1;4469 Dellwood Court;;Lemon Grove;CA;91945;622-555-0133
Curtis;G;Zhu;22/02/1935 00:00;S;M;czhu@cohovineyard.com;40000;3;0;Partial Co;Professional;1;2;5009 Grasswood Circle;;Lemon Grove;CA;91945;778-555-0130
Eugene;W;Zhou;19/09/1937 00:00;M;M;ezhou@cohovineyard.com;60000;3;0;Graduate D;Management;0;2;504 O St.;;Lemon Grove;CA;91945;182-555-0149
Kristen;R;He;14/06/1938 00:00;M;F;khe@cohovineyard.com;70000;4;0;Graduate D;Management;1;2;5351 N. Civic Dr.;;Lemon Grove;CA;91945;942-555-0145
Gilbert;D;Chander;05/12/1938 00:00;M;M;gchander@cohovineyard.com;70000;5;0;Graduate D;Management;1;2;5974 N St.;;Lemon Grove;CA;91945;796-555-0156
Rodney;B;Gil;24/05/1951 00:00;M;M;rgil@cohovineyard.com;20000;2;1;Partial Hi;Clerical;1;2;9067 Argonne Drive;;Lemon Grove;CA;91945;1 (11) 500 555-0186
Andrea;;Nelson;25/07/1975 00:00;S;F;anelson@cohovineyard.com;50000;0;0;Partial Co;Skilled Manual;1;2;9584 Logan Ct;;Lemon Grove;CA;91945;608-555-0185
Beth;;Ramos;09/01/1975 00:00;S;F;bramos@cohovineyard.com;50000;0;0;High Schoo;Skilled Manual;0;2;9875 Prestwick Court;;Lemon Grove;CA;91945;592-555-0141
Brandi;J;Torres;06/07/1973 00:00;S;F;btorres@cohovineyard.com;70000;0;0;Partial Co;Professional;1;2;9906 Oak Grove Road;;Lemon Grove;CA;91945;217-555-0116
Bethany;C;Xie;24/11/1973 00:00;S;F;bxie@cohovineyard.com;70000;0;0;Partial Co;Professional;1;2;9991 El Pintado Road;;Lemon Grove;CA;91945;119-555-0117
Bryce;E;Gray;14/05/1965 00:00;M;M;bgray@cohovineyard.com;80000;0;0;Bachelors;Management;1;1;1796 Westbury Dr.;;Lincoln Acres;CA;91950;428-555-0138
Francis;;Diaz;28/03/1962 00:00;M;M;fdiaz@cohovineyard.com;40000;3;2;High Schoo;Skilled Manual;1;2;207 Barquentine Court;;Lincoln Acres;CA;91950;151-555-0119
Marvin;;Martin;12/03/1962 00:00;S;M;mmartin@cohovineyard.com;50000;1;0;Bachelors;Professional;0;1;3469 Gill Ct.;;Lincoln Acres;CA;91950;186-555-0116
Caleb;;Adams;25/07/1943 00:00;S;M;cadams@cohovineyard.com;70000;5;0;Bachelors;Management;1;2;4195 San Paolo;;Lincoln Acres;CA;91950;756-555-0175
Curtis;M;Zhao;12/03/1971 00:00;S;M;czhao@cohovineyard.com;60000;1;0;Graduate D;Professional;0;0;5566 Brook Way;;Lincoln Acres;CA;91950;360-555-0120
Kelvin;M;Liu;02/06/1968 00:00;M;M;kliu@cohovineyard.com;50000;2;2;Bachelors;Skilled Manual;1;1;6110 Price Lane;;Lincoln Acres;CA;91950;563-555-0181
Lori;D;Alonso;16/05/1966 00:00;S;F;lalonso@cohovineyard.com;50000;3;3;Bachelors;Skilled Manual;0;0;6323 Benedict Court;;Lincoln Acres;CA;91950;662-555-0146
Michael;H;Walker;09/03/1966 00:00;S;M;mwalker@cohovineyard.com;60000;0;0;Graduate D;Professional;1;0;6868 West;;Lincoln Acres;CA;91950;483-555-0150
Stacey;N;Zhang;08/02/1966 00:00;S;F;szhang@cohovineyard.com;70000;5;0;Graduate D;Professional;0;0;7826 W. Hookston Road;;Lincoln Acres;CA;91950;871-555-0115
Julia;E;Powell;26/08/1971 00:00;S;F;jpowell@cohovineyard.com;40000;2;2;Partial Co;Clerical;0;1;867 La Orinda Place;;Lincoln Acres;CA;91950;1 (11) 500 555-0114
Arianna;;Rogers;03/12/1974 00:00;M;F;arogers@cohovineyard.com;50000;0;0;Graduate D;Skilled Manual;0;0;2775 Robinson Ave.;;Long Beach;CA;90802;969-555-0116
Sabrina;;Gil;09/01/1956 00:00;M;F;sgil@cohovineyard.com;30000;2;0;High Schoo;Skilled Manual;0;2;3328 Via Cortez;;Long Beach;CA;90802;618-555-0115
Fernando;A;Parker;17/04/1958 00:00;S;M;fparker@cohovineyard.com;40000;2;0;Partial Co;Clerical;1;1;4023 Glen Court;;Long Beach;CA;90802;481-555-0177
Isaiah;A;Kelly;03/04/1959 00:00;S;M;ikelly@cohovineyard.com;50000;4;0;Graduate D;Skilled Manual;0;0;4910 Melinda Court;;Long Beach;CA;90802;666-555-0182
Melanie;;Cook;15/05/1962 00:00;M;F;mcook@cohovineyard.com;10000;1;0;Graduate D;Manual;1;0;5386 Salvio St.;;Long Beach;CA;90802;1 (11) 500 555-0111
Marie;E;Alonso;27/10/1961 00:00;S;F;malonso@cohovineyard.com;10000;1;0;Bachelors;Manual;1;0;732 Estudillo Street;;Long Beach;CA;90802;1 (11) 500 555-0123
Andy;;Moreno;22/05/1939 00:00;S;M;amoreno@cohovineyard.com;20000;1;0;Bachelors;Clerical;0;0;8202 Lyon Circle;;Long Beach;CA;90802;1 (11) 500 555-0113
Margaret;T;Zhao;16/11/1942 00:00;M;F;mzhao@cohovineyard.com;20000;1;0;Partial Co;Manual;1;0;8597 Sandra;;Long Beach;CA;90802;1 (11) 500 555-0132
Carolyn;L;Hernandez;13/09/1979 00:00;M;F;chernandez@cohovineyard.com;10000;0;0;Partial Co;Manual;1;1;893 Thornwood Drive;;Long Beach;CA;90802;1 (11) 500 555-0199
Jake;;Ye;16/02/1977 00:00;S;M;jye@cohovineyard.com;10000;1;1;High Schoo;Manual;1;0;8957 Maureen Circle;;Long Beach;CA;90802;1 (11) 500 555-0117
Raul;D;Aggarwal;27/03/1960 00:00;S;M;raggarwal@cohovineyard.com;10000;1;1;High Schoo;Manual;1;1;9030 Louisiana Dr.;;Long Beach;CA;90802;1 (11) 500 555-0180
Oscar;D;Powell;05/05/1959 00:00;M;M;opowell@cohovineyard.com;10000;1;1;High Schoo;Manual;1;1;9742 Anderson Way;;Long Beach;CA;90802;1 (11) 500 555-0110
Kristina;L;Prasad;25/06/1959 00:00;S;F;kprasad@cohovineyard.com;30000;0;0;Bachelors;Clerical;1;0;9846 Powell Drive;;Long Beach;CA;90802;1 (11) 500 555-0136
Ian;;Garcia;12/03/1919 00:00;M;M;igarcia@cohovineyard.com;10000;3;0;Bachelors;Clerical;1;2;1318 Lasalle Street;;Los Angeles;CA;90012;1 (11) 500 555-0119
Arianna;K;Long;21/07/1969 00:00;M;F;along@cohovineyard.com;10000;2;2;High Schoo;Manual;1;1;1349 Palm Ave.;;Los Angeles;CA;90012;1 (11) 500 555-0196
Karl;;Anand;28/06/1969 00:00;M;M;kanand@cohovineyard.com;30000;0;0;Bachelors;Clerical;1;0;1397 Paraiso Ct.;;Los Angeles;CA;90012;1 (11) 500 555-0133
Clarence;R;Shen;09/11/1969 00:00;M;M;cshen@cohovineyard.com;40000;0;0;Graduate D;Clerical;0;0;2944 North Main St.;;Los Angeles;CA;90012;1 (11) 500 555-0188
April;;Rai;22/07/1951 00:00;M;F;arai@cohovineyard.com;10000;3;0;Partial Co;Manual;1;2;3029 Heather Leaf Ln.;;Los Angeles;CA;90012;1 (11) 500 555-0121
Oscar;A;Diaz;25/08/1968 00:00;S;M;odiaz@cohovineyard.com;20000;1;1;Partial Co;Manual;0;1;500 35th Ave NE;;Los Angeles;CA;90012;1 (11) 500 555-0121
Ruben;;Martinez;05/10/1967 00:00;M;M;rmartinez@cohovineyard.com;30000;1;1;Bachelors;Clerical;1;0;5473 Hillridge Way;;Los Angeles;CA;90012;1 (11) 500 555-0115
Alvin;;Chander;01/04/1966 00:00;S;M;achander@cohovineyard.com;30000;1;1;Bachelors;Clerical;1;1;6538 Camelback Road;;Los Angeles;CA;90012;1 (11) 500 555-0151
Edward;;Bennett;26/10/1965 00:00;M;M;ebennett@cohovineyard.com;30000;1;1;Bachelors;Skilled Manual;1;2;7496 Sunset Meadows;;Los Angeles;CA;90012;1 (11) 500 555-0192
Darren;;Mehta;06/02/1964 00:00;M;M;dmehta@cohovineyard.com;10000;3;2;Partial Hi;Manual;1;1;7651 Smike Tree Court;Space 55;Los Angeles;CA;90012;1 (11) 500 555-0120
Seth;J;Cooper;28/02/1932 00:00;S;M;scooper@cohovineyard.com;10000;4;0;High Schoo;Manual;0;2;7765 Sunsine Drive;;Los Angeles;CA;90012;1 (11) 500 555-0121
April;M;Chande;09/03/1966 00:00;S;F;achande@cohovineyard.com;30000;2;2;Partial Co;Manual;1;0;7939 Bayview Court;;Los Angeles;CA;90012;1 (11) 500 555-0112
Gina;E;Ortega;25/06/1964 00:00;S;F;gortega@cohovineyard.com;40000;1;0;Bachelors;Skilled Manual;1;0;9068 Muir Road;;Los Angeles;CA;90012;1 (11) 500 555-0192
Brianna;R;Brown;11/02/1976 00:00;M;F;bbrown@cohovineyard.com;20000;0;0;High Schoo;Manual;1;1;2099 San Jose;;Mill Valley;CA;94941;1 (11) 500 555-0184
Omar;;Wu;21/11/1960 00:00;S;M;owu@cohovineyard.com;40000;4;2;High Schoo;Skilled Manual;0;2;2305 Glazier Drive;;Mill Valley;CA;94941;532-555-0155
Cheryl;;Gomez;14/02/1957 00:00;M;F;cgomez@cohovineyard.com;10000;1;0;Partial Co;Manual;1;0;2775 Delta View Ln.;#9;Mill Valley;CA;94941;1 (11) 500 555-0116
Kathryn;C;Pal;24/09/1959 00:00;M;F;kpal@cohovineyard.com;10000;1;1;High Schoo;Manual;0;1;5118 Boxwood Dr.;;Mill Valley;CA;94941;1 (11) 500 555-0133
Julie;;Chande;27/11/1970 00:00;S;F;jchande@cohovineyard.com;30000;0;0;Bachelors;Clerical;1;0;5370 Adobe Drive;;Mill Valley;CA;94941;1 (11) 500 555-0114
Arthur;C;Lopez;05/03/1968 00:00;M;M;alopez@cohovineyard.com;40000;0;0;Graduate D;Clerical;1;0;7549 Longview Rd.;;Mill Valley;CA;94941;1 (11) 500 555-0141
Jocelyn;M;Butler;10/09/1967 00:00;M;F;jbutler@cohovineyard.com;10000;3;3;High Schoo;Manual;0;0;8343 Briowes Valley Rd;;Mill Valley;CA;94941;1 (11) 500 555-0173
David;S;Zhang;24/07/1967 00:00;S;M;dzhang@cohovineyard.com;20000;1;1;Partial Co;Manual;1;1;9130 San Ramon Road;;Mill Valley;CA;94941;1 (11) 500 555-0125
Gary;C;Suarez;27/05/1967 00:00;S;M;gsuarez@cohovineyard.com;30000;1;1;Bachelors;Clerical;0;1;9838 Carob Way;;Mill Valley;CA;94941;1 (11) 500 555-0167
Diane;B;Ortega;08/11/1966 00:00;M;F;dortega@cohovineyard.com;30000;1;1;Bachelors;Clerical;1;1;25001 Montague Exressway;;Milpitas;CA;95035;1 (11) 500 555-0161
Kevin;;Henderson;02/04/1965 00:00;M;M;khenderson@cohovineyard.com;30000;1;1;Bachelors;Skilled Manual;1;2;6900 Sisk Road;;Modesto;CA;95354;1 (11) 500 555-0129
Clayton;C;Lal;27/05/1964 00:00;M;M;clal@cohovineyard.com;10000;3;2;Partial Hi;Manual;1;2;9700 Sisk Road;;Modesto;CA;95354;1 (11) 500 555-0111
Rachael;J;Malhotra;19/12/1977 00:00;S;F;rmalhotra@cohovineyard.com;20000;0;0;High Schoo;Manual;0;1;440 West Huntington Dr.;;Monrovia;CA;91016;1 (11) 500 555-0199
Eduardo;;Jones;24/03/1961 00:00;M;M;ejones@cohovineyard.com;50000;1;0;Partial Co;Skilled Manual;1;1;1275 West Street;;National City;CA;91950;855-555-0187
Shannon;;Diaz;06/01/1967 00:00;M;M;sdiaz@cohovineyard.com;50000;0;0;Partial Co;Skilled Manual;0;1;1867 Seville;;National City;CA;91950;170-555-0128
Kathleen;R;Blanco;20/05/1947 00:00;S;F;kblanco@cohovineyard.com;50000;2;1;Partial Co;Professional;0;1;1955 Montgomery Ave;;National City;CA;91950;967-555-0142
Jesse;E;Hill;15/05/1950 00:00;M;M;jhill@cohovineyard.com;40000;2;1;Partial Hi;Skilled Manual;1;3;3217 Elm St;;National City;CA;91950;383-555-0134
Donna;D;Aggarwal;15/02/1950 00:00;S;F;daggarwal@cohovineyard.com;50000;2;1;Partial Co;Professional;0;2;3628 Mt. Mckinley Ct.;;National City;CA;91950;734-555-0184
Eduardo;C;Hayes;16/11/1951 00:00;S;M;ehayes@cohovineyard.com;50000;2;1;High Schoo;Professional;1;2;3981 Augustine Drive;;National City;CA;91950;202-555-0132
Austin;L;Wilson;18/01/1951 00:00;M;M;awilson@cohovineyard.com;60000;2;1;Partial Co;Professional;0;1;4305 Madrid;;National City;CA;91950;924-555-0187
Gavin;M;Flores;02/09/1952 00:00;M;M;gflores@cohovineyard.com;60000;2;1;High Schoo;Professional;1;2;4704 Tustin Court;;National City;CA;91950;579-555-0121
Lydia;J;Madan;15/07/1951 00:00;S;F;lmadan@cohovineyard.com;70000;5;2;Partial Hi;Skilled Manual;0;2;4996 Hillview Drive;;National City;CA;91950;1 (11) 500 555-0185
Ronnie;;She;19/10/1950 00:00;M;M;rshe@cohovineyard.com;100000;3;4;Partial Co;Management;1;4;6155 Wilbur Drive;;National City;CA;91950;1 (11) 500 555-0117
Lacey;;Tang;14/05/1947 00:00;S;F;ltang@cohovineyard.com;100000;3;4;High Schoo;Management;1;4;6282 Mcneil Place;;National City;CA;91950;1 (11) 500 555-0121
Chase;;Torres;06/02/1976 00:00;S;M;ctorres@cohovineyard.com;70000;0;0;High Schoo;Management;0;2;6574 Hemlock Ave.;;National City;CA;91950;1 (11) 500 555-0181
Kathryn;D;Kumar;07/07/1973 00:00;S;F;kkumar@cohovineyard.com;90000;0;0;High Schoo;Management;0;3;6657 Camino Solano;;National City;CA;91950;1 (11) 500 555-0114
Teresa;L;Hernandez;03/03/1971 00:00;S;F;thernandez@cohovineyard.com;130000;5;5;Partial Hi;Management;1;4;9595 Barbie Dr.;;National City;CA;91950;1 (11) 500 555-0112
Valerie;A;Ma;03/07/1960 00:00;M;F;vma@cohovineyard.com;50000;1;0;Partial Co;Skilled Manual;1;1;9693 Mellowood Street;;National City;CA;91950;480-555-0121
Nathan;;Jackson;07/09/1958 00:00;M;M;njackson@cohovineyard.com;60000;1;0;Bachelors;Professional;1;1;6756 Mowry;;Newark;CA;94560;622-555-0158
Orlando;;Ortega;05/12/1969 00:00;M;M;oortega@cohovineyard.com;80000;4;4;Graduate D;Management;1;0;1147 Mellowood Street;;Newport Beach;CA;92625;1 (11) 500 555-0164
Kenneth;;Shan;10/08/1969 00:00;M;M;kshan@cohovineyard.com;110000;1;0;Graduate D;Management;1;0;4393 Ridge Road;;Newport Beach;CA;92625;1 (11) 500 555-0160
Emmanuel;;Sara;24/04/1967 00:00;S;M;esara@cohovineyard.com;80000;5;5;Graduate D;Management;0;2;4460 Newport Center Drive;;Newport Beach;CA;92625;1 (11) 500 555-0193
Jesus;B;Torres;16/07/1966 00:00;S;M;jtorres@cohovineyard.com;80000;5;5;Graduate D;Management;0;3;4915 Pear Dr.;;Newport Beach;CA;92625;1 (11) 500 555-0173
Reginald;I;Rubio;05/11/1966 00:00;M;M;rrubio@cohovineyard.com;120000;0;0;Graduate D;Management;1;2;6146 Holland Drive;;Newport Beach;CA;92625;1 (11) 500 555-0187
Cedric;I;Lu;19/08/1959 00:00;S;M;clu@cohovineyard.com;90000;1;0;Bachelors;Professional;1;1;7178 Cancroft Road;;Newport Beach;CA;92625;1 (11) 500 555-0167
Darrell;;Sharma;19/06/1962 00:00;M;M;dsharma@cohovineyard.com;60000;1;0;Partial Co;Skilled Manual;0;1;7480 Linton Terr;;Newport Beach;CA;92625;1 (11) 500 555-0165
Pamela;;Perez;11/10/1960 00:00;M;F;pperez@cohovineyard.com;70000;5;4;Partial Co;Skilled Manual;0;3;7739 Pineknoll;;Newport Beach;CA;92625;1 (11) 500 555-0155
Melvin;P;Sharma;26/07/1942 00:00;S;M;msharma@cohovineyard.com;50000;2;0;Graduate D;Management;0;1;8238 D Kiska Ct.;;Newport Beach;CA;92625;1 (11) 500 555-0184
Bobby;M;Patel;15/03/1943 00:00;M;M;bpatel@cohovineyard.com;50000;2;0;Graduate D;Management;1;1;8882 Weatherly Way;;Newport Beach;CA;92625;1 (11) 500 555-0173
Jeremiah;W;Kelly;03/05/1972 00:00;S;M;jkelly@cohovineyard.com;80000;0;0;Bachelors;Management;0;1;25620 Firestone Boulevard;;Norwalk;CA;90650;552-555-0133
Ruth;P;Patel;08/01/1968 00:00;M;F;rpatel@cohovineyard.com;110000;1;1;Graduate D;Management;1;3;Norwalk Square;;Norwalk;CA;90650;847-555-0157
Katelyn;;Reed;24/09/1972 00:00;M;F;kreed@cohovineyard.com;50000;1;1;Graduate D;Skilled Manual;1;0;3883 Kirkwood Dr;;Novato;CA;94947;112-555-0144
Damien;T;Nath;20/11/1963 00:00;S;M;dnath@cohovineyard.com;80000;4;3;Partial Co;Professional;1;2;4622 Andrea Lane;;Novato;CA;94947;932-555-0175
Briana;A;Blanco;12/11/1956 00:00;M;F;bblanco@cohovineyard.com;50000;2;0;High Schoo;Skilled Manual;1;2;5765 Mellowood St.;;Novato;CA;94947;1 (11) 500 555-0114
Kelvin;O;Lu;24/06/1958 00:00;S;M;klu@cohovineyard.com;100000;1;1;Bachelors;Management;1;3;5899 Mt. Wilson Place;;Novato;CA;94947;1 (11) 500 555-0182
Nicholas;W;Smith;08/04/1959 00:00;M;M;nsmith@cohovineyard.com;110000;1;1;Bachelors;Management;1;4;8281 Rhoda Way;;Novato;CA;94947;1 (11) 500 555-0191
Krystal;;Lin;02/07/1957 00:00;S;F;klin@cohovineyard.com;70000;3;2;Partial Co;Professional;1;0;9825 Coralie Drive;;Novato;CA;94947;150-555-0112
Clarence;;Wang;18/04/1956 00:00;S;M;cwang@cohovineyard.com;70000;3;0;Partial Co;Professional;0;2;1996 Sand Pointe Lane;;Oakland;CA;94611;478-555-0135
Monique;M;Castro;27/12/1962 00:00;S;F;mcastro@cohovineyard.com;40000;3;2;High Schoo;Skilled Manual;1;2;2217 Pueblo Dr.;;Oakland;CA;94611;298-555-0143
Charles;;Nelson;06/09/1970 00:00;S;M;cnelson@cohovineyard.com;50000;1;1;Bachelors;Skilled Manual;1;0;4836 Stratton Circle;;Oakland;CA;94611;206-555-0147
Nina;A;Shan;12/06/1968 00:00;M;F;nshan@cohovineyard.com;50000;2;2;Bachelors;Skilled Manual;1;1;555 Moretti Drive;;Oakland;CA;94611;185-555-0156
Ethan;;Li;07/07/1969 00:00;M;M;eli@cohovineyard.com;70000;5;0;Graduate D;Professional;1;0;6787 Pheasant Circle;;Oakland;CA;94611;328-555-0183
Samuel;A;Hall;15/05/1964 00:00;M;M;shall@cohovineyard.com;50000;4;4;Bachelors;Skilled Manual;1;2;782 Veale Avenue;;Oakland;CA;94611;168-555-0110
Damien;A;Yang;17/04/1964 00:00;S;M;dyang@cohovineyard.com;50000;4;4;Bachelors;Skilled Manual;0;3;8249 La Jolla;;Oakland;CA;94611;113-555-0114
Ramon;;Zhu;22/08/1973 00:00;S;M;rzhu@cohovineyard.com;40000;1;1;Bachelors;Skilled Manual;0;1;Incom Sports Center;;Ontario;CA;91764;1 (11) 500 555-0162
Kathryn;L;Rai;12/02/1972 00:00;S;F;krai@cohovineyard.com;30000;0;0;High Schoo;Manual;0;1;Ontario Mills;;Ontario;CA;91764;1 (11) 500 555-0145
Ian;C;Nelson;24/02/1971 00:00;S;M;inelson@cohovineyard.com;30000;0;0;High Schoo;Manual;0;1;Mall Of Orange;;Orange;CA;92867;1 (11) 500 555-0185
Mario;H;Deng;16/06/1971 00:00;M;M;mdeng@cohovineyard.com;30000;0;0;High Schoo;Manual;1;1;123 Camelia Avenue;;Oxnard;CA;93030;1 (11) 500 555-0154
Kathleen;C;Suarez;27/07/1974 00:00;S;F;ksuarez@cohovineyard.com;40000;3;3;Partial Co;Clerical;1;2;Oxnard Outlet;;Oxnard;CA;93030;955-555-0188
Faith;;Bennett;05/08/1974 00:00;M;F;fbennett@cohovineyard.com;50000;0;0;Graduate D;Skilled Manual;1;0;1326 Greenwood Place;;Palo Alto;CA;94303;166-555-0173
Dalton;L;King;23/04/1966 00:00;M;M;dking@cohovineyard.com;50000;0;0;Graduate D;Skilled Manual;1;0;1487 Franklin Canyon Road;;Palo Alto;CA;94303;377-555-0153
Katherine;;Peterson;26/08/1953 00:00;S;F;kpeterson@cohovineyard.com;10000;2;1;High Schoo;Manual;1;2;1706 Vallejo;;Palo Alto;CA;94303;941-555-0150
Courtney;;Scott;09/06/1953 00:00;S;F;cscott@cohovineyard.com;20000;2;0;High Schoo;Manual;0;2;1874 Vallejo;;Palo Alto;CA;94303;521-555-0183
Sara;L;Hall;25/03/1955 00:00;S;F;shall@cohovineyard.com;30000;1;0;High Schoo;Clerical;0;2;2519 Gill Ct.;;Palo Alto;CA;94303;950-555-0168
Raymond;A;Garcia;05/01/1970 00:00;S;M;rgarcia@cohovineyard.com;90000;2;0;Bachelors;Professional;1;0;3068 Altura;;Palo Alto;CA;94303;1 (11) 500 555-0140
Devin;;Edwards;22/09/1966 00:00;M;M;dedwards@cohovineyard.com;90000;0;0;Bachelors;Professional;1;0;4992 Yorba Linda;;Palo Alto;CA;94303;1 (11) 500 555-0199
Diane;S;Gomez;18/05/1966 00:00;S;F;dgomez@cohovineyard.com;110000;0;0;Graduate D;Management;0;3;5754 Glenhaven Ave;;Palo Alto;CA;94303;1 (11) 500 555-0129
Ebony;;Sanchez;01/06/1964 00:00;M;F;esanchez@cohovineyard.com;70000;0;0;Bachelors;Professional;1;1;6488 Dublin Blvd.;;Palo Alto;CA;94303;1 (11) 500 555-0191
Shannon;;Blanco;26/04/1963 00:00;S;M;sblanco@cohovineyard.com;70000;0;0;Bachelors;Professional;0;2;6498 Pasa Del Rio;;Palo Alto;CA;94303;1 (11) 500 555-0175
Devin;G;Lewis;18/08/1961 00:00;M;M;dlewis@cohovineyard.com;60000;1;0;Partial Co;Skilled Manual;1;1;7650 Northridge Drive;;Palo Alto;CA;94303;1 (11) 500 555-0121
